"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"TRBV10-3",12.7119937703141,3.69020511543965,0.289581267300704,2.15808523381238e-38,2.29518711925458e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TCL1A",63.252552169021,5.13173971534961,0.403134019189667,2.40652370431044e-38,2.54444143707209e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV3-25",2101.9175376379,5.28831058868043,0.416178290334963,3.07775567659412e-38,3.23522224609429e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV28",32.2700380133049,3.68962201886044,0.2895769145948,3.17755542708209e-38,3.32082093188695e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CD244",50.4900065402417,2.78762241428911,0.218815565888884,3.61311470360958e-38,3.7543168874288e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV9-2",17.7421126519512,3.37566860876964,0.265139086413645,4.38810218859662e-38,4.53353643256153e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"WAS",631.65310916536,1.73163652394519,0.136173495468118,4.49792954322566e-38,4.62060034895e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV5-4",16.0804160945645,3.61585275931945,0.28421847681926,4.59248220032023e-38,4.69107786337795e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"WNT10A",53.5053798256202,2.53002827532932,0.199363959541873,4.67133179100289e-38,4.74481341468159e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"KCNA3",72.3604431415646,3.12346053841188,0.246172736462416,5.17162552250826e-38,5.2236306953603e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-5",5799.70186715071,4.2394527334251,0.416133874012686,8.10746066844898e-38,8.14349382697542e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV14DV4",13.1177270566603,3.57172662021912,0.281369180219078,9.12043323093958e-38,9.11035540416506e-36,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"KCNJ10",141.105920045188,2.96138329607015,0.234957601546752,1.29540621804188e-37,1.28686507814271e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"GIMAP7",616.578701297805,1.90976498288453,0.151219604406965,1.32088797743834e-37,1.30500844984072e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV2-26",495.980602191091,5.62667682729864,0.509762831593077,1.33602306634885e-37,1.31278788258626e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV21",19.7845147188631,3.36541070245752,0.265984844472486,1.35407649489522e-37,1.3233352987949e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"FAM30A",121.019659027366,4.63909279693554,0.368748933779224,1.61587918939922e-37,1.57070407227623e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV3-15",2068.57801350419,4.99645741270368,0.398595871844333,1.83203421830797e-37,1.77129297684536e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-66",174.977432825847,5.2109176165019,0.414689711815218,2.08383194638961e-37,2.00402561652788e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"ICOS",165.594051905096,3.12336821263498,0.248810575987866,2.50618621184125e-37,2.39745220688306e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CD226",209.439116759205,2.22664789207928,0.177335539023179,2.73798048254566e-37,2.60540458549608e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV5-6",11.4290093346799,3.69084534080353,0.292771705775581,2.76591698487976e-37,2.61820832914273e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHG3",22025.5476967436,4.76342162068118,0.379886656940816,2.7852477964193e-37,2.62277500829484e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"FOXP3",389.075724560317,2.04930952423541,0.163082867143113,2.80458074146308e-37,2.62729636298718e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV12-4",13.5632843419567,3.81481754512109,0.303019572525107,2.86867639504517e-37,2.67348810424829e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV1-69D",791.045377301878,5.18563992672214,0.414255190177219,3.47440684046829e-37,3.22139875259829e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"BIN2",630.883095931056,1.96008667217046,0.156586716877983,4.56641296102725e-37,4.21228297629453e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF8",75.7647269766201,2.26834119056136,0.181299856293285,4.90649106513436e-37,4.50301311967661e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV2D-29",296.844757185317,5.51299138352498,0.441559976156461,5.36568734415398e-37,4.89957713041939e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"SPN",802.882225073254,2.23470207325727,0.179013528950765,5.80542216236213e-37,5.27447400479936e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF1B",2149.13965582159,1.6971573660522,0.135276501127238,6.28017162720596e-37,5.67727515099419e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"PRKCQ-AS1",52.8125854761409,2.69691594513592,0.216092734462828,7.11513672272574e-37,6.40008318143689e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IL15RA",592.339478653846,1.58649273289922,0.126863094993848,8.27559026569222e-37,7.40706297048096e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV2",13.3045389202438,3.43120602938605,0.273182638989396,9.68622667426584e-37,8.62694474240032e-35,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-15",1776.80694503747,5.89374001401131,0.416520131242461,1.29806434406522e-36,1.14482943125362e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"C11orf21",63.5228386190177,2.77957982711742,0.223905423129888,1.52056016492861e-36,1.33454989232569e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"APOBEC3H",59.0659713269153,2.53190358342117,0.20479911022466,2.53207803907435e-36,2.2115927993461e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"FCRL5",264.11082096641,4.67054073462688,0.37786525124574,2.68006509998603e-36,2.3295950484494e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV3-1",18.9093424483512,3.43351087791767,0.276919597562433,2.83240824874537e-36,2.45023641805341e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"NLRC3",439.23038516309,1.54375838657198,0.124546672134179,3.08047891606987e-36,2.65214565726396e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV6-1",338.696986106953,5.06792558922965,0.410732168757979,3.34344225130399e-36,2.86490217552494e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"EBI3",126.577368642265,2.26645784134892,0.183555082697296,3.52206051270408e-36,3.00371953158914e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"GIMAP4",1765.90052566586,1.61393140098165,0.130222952217065,3.61269702132511e-36,3.06655221340648e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"C1QA",6103.94447929548,1.99342944647725,0.161456106462532,3.94061578423258e-36,3.32926791490304e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"PTPRC",3623.48224494002,2.50036531763445,0.202875934010248,5.0419547248254e-36,4.23058087312132e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV2-24",455.764213857836,5.2184239181519,0.424284250209812,5.05423378647237e-36,4.23058087312132e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"ARHGAP15",432.531018127199,1.76728271995223,0.143588158252118,6.46701347045361e-36,5.38818449519822e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CD200R1",91.5319600735932,2.17459831661282,0.177229647618437,1.14433084199773e-35,9.49059707491698e-34,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-27",750.010583715251,5.33667769964556,0.436397224666567,1.23798392008696e-35,1.02204334589827e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV3-19",1998.45104336811,4.74540724686368,0.388191322067666,1.31909720083562e-35,1.08405806323218e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-17",594.420212461445,4.87160882186408,0.398713597789016,1.45823957314002e-35,1.19298513494894e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CLEC10A",195.338794479626,3.42301276082409,0.280577478941715,2.11620327445645e-35,1.71573790144272e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-E",31734.4153243452,1.47124574579206,0.120323442367404,2.14469397120319e-35,1.731074419614e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"RUNX3",808.287738488261,1.94968727913564,0.159598538581291,2.27572904979854e-35,1.82867472090478e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"ARHGAP25",811.092383866303,1.78025472352628,0.145852208176134,2.46166683593636e-35,1.96933346874909e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"MS4A1",427.04059198679,4.73429027458907,0.389013464954166,2.67796479309091e-35,2.13293407308738e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV4",19.917474734107,3.31396773692682,0.273432176984399,2.74648591733306e-35,2.17791514848165e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"LCP2",1686.70390046136,1.71905746794311,0.14071990658966,2.94865687891833e-35,2.32802254894513e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CST7",362.365154333465,2.49581560715633,0.205143618221806,3.61060627900454e-35,2.83825050106096e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"NUGGC",73.0026459492035,3.59055122455631,0.295836426640601,4.74581828158477e-35,3.71447595372522e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"LTB",371.502165294791,3.06592418104117,0.252933935315937,5.17622294402872e-35,4.03388408741548e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IL21R",316.702139976233,2.53656144375175,0.209729593734266,8.10414900041674e-35,6.28854137028046e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CALHM6",46.8147578250952,3.14185627719928,0.260882688701163,1.19152485635921e-34,9.20631171067289e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"FUT7",30.2243956100632,2.67319189259792,0.221837140612589,1.2736594261588e-34,9.79904784040472e-33,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"KLRC1",31.5454686267001,3.41286994632169,0.283410194326233,1.4187064417632e-34,1.08687340962198e-32,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV7-43",255.602060592277,5.10285289143477,0.425417793894442,1.96500487583454e-34,1.49904169430753e-32,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DOB",101.920982008718,2.79376719596961,0.232781283305221,2.22655263200129e-34,1.69143157926821e-32,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"ABCD2",66.8080925193848,1.89215533651628,0.228748199442,7.60705911758826e-34,5.73065120191649e-32,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV6-6",11.4966047144494,3.37702412790449,0.283500796065267,7.85048084246531e-34,5.88948936231422e-32,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"HCLS1",2338.65113964255,1.73062480096717,0.145046220669957,9.74563142082053e-34,7.25107062092326e-32,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CD79B",98.6124975152448,2.72408800141498,0.229937667178433,1.45863140051763e-33,1.07641043760648e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV4-59",1631.7097395455,4.84038157994359,0.409291131666078,1.53244654245679e-33,1.12628591413084e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CSF2RB",828.998510177164,2.0817994962763,0.175527224131027,1.72506906889257e-33,1.26272262208817e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"LAG3",507.278274905286,2.72661419894613,0.231791300963144,3.80889058328867e-33,2.76565227895017e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CCL13",82.8479606274453,3.57934477586172,0.304150285244333,4.25561785715685e-33,3.07766283429583e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV1-58",103.28822328764,4.28717548862879,0.478705647132395,4.6045666644224e-33,3.31675558935287e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IL10RA",1596.68965533501,2.00341168756812,0.17020105203875,5.11075088217219e-33,3.66676095038386e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"AOAH",560.804482763822,2.22714047884068,0.189446420734633,5.31059642518728e-33,3.79508234653699e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV4-28",102.424245683966,4.23029722005169,0.361248921495514,7.11622158049088e-33,5.06540496753052e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"XCR1",65.6119851324656,3.08098970915802,0.26298601154528,7.32867757300956e-33,5.19617609882403e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV4-1",11.6280682043287,3.33766511253244,0.283746626487789,7.38960922234349e-33,5.21891151328009e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"SASH3",951.295571215406,1.98646720586029,0.169472388272031,9.60245094975717e-33,6.73727670732319e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"FCRLA",84.9002913656069,3.78698477110341,0.324097115091527,9.61403423943243e-33,6.73727670732319e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CD52",877.422356482663,2.30027842271393,0.196670255252583,1.01485855727667e-32,7.08441803689663e-31,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-49",1011.72365644907,5.32145734933841,0.457344790761412,1.52876928021709e-32,1.06308263793557e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IL2RB",1378.03421917613,0.691751048205375,0.207475059378149,1.56428025981602e-32,1.08360870105263e-30,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"IGLV3-27",199.378706534523,3.96355093817048,0.482666131371241,1.57927741005961e-32,1.08982196846862e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV5-2",155.075837754085,4.82507941966564,0.527183448374061,1.66740455881002e-32,1.14626138491579e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKC",109008.411536258,4.63424613326438,0.377237846543908,1.82172233564518e-32,1.24760378138124e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV2-23",3251.24906072556,4.70877404436865,0.405881802448416,2.33727352473743e-32,1.59463793687746e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"ASB2",76.9483826614441,2.23161626238547,0.192543197682737,3.10176246027705e-32,2.10826561209809e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"GBP1",6008.32472945275,2.32091313303493,0.200145658312905,3.24058183561119e-32,2.19437152014421e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"DOK2",378.77784676004,2.06678603563389,0.178874632235895,5.20111141570329e-32,3.50880949238491e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DRB1",22020.1312775917,1.82910361309217,0.157500115552031,5.33768602788002e-32,3.587559977103e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CORO1A",2379.64716710105,1.89028303532024,0.163160149016351,5.70748589548028e-32,3.8219016663068e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"SH2D2A",249.114841386304,2.1882461897171,0.189546080525855,6.200065446693e-32,4.1364274271664e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"PIK3CD",905.380426365445,1.67469067602836,0.145404967691893,9.27962043815831e-32,6.16821829124641e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-53",425.426173982064,4.90505024118366,0.42803848326035,1.244348496442e-31,8.24096000574046e-30,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV4-1",5819.83292373454,4.74216554006885,0.415754860390385,2.14134822223016e-31,1.41297722109202e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"HCST",33.6320208290778,2.01739227306323,0.176768921007478,2.55655773635514e-31,1.68082050448367e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"PARP15",172.618078411171,2.40857039709312,0.211039137281105,2.78691255606786e-31,1.82562967440967e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV2-5",901.833947837968,5.67460393705162,0.402748524534551,2.8579788798222e-31,1.86542448184785e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DPB1",10020.5877507382,1.73461588662972,0.150857437098215,3.10143033967811e-31,2.01704534321511e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"GMFG",737.1481377207,1.43115136914163,0.126155633271676,8.06223991176728e-31,5.22456263816317e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CYTIP",688.354423269108,2.30876380218416,0.20415855469501,8.14546019103461e-31,5.25964000906806e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TOMM20P2",12.3088837484421,3.0328263513269,0.267891216491685,8.25256240572455e-31,5.30983374717081e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV3-11",3431.48265093655,4.76402699170846,0.422220092008115,9.00264932869448e-31,5.77191134265234e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IPCEF1",150.572120071901,2.09362091215907,0.185428468677067,1.06107820274911e-30,6.77890244017809e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"BLK",46.5810997999469,3.95334250044163,0.350110402374459,1.10377710857529e-30,7.0268627193807e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"KLHL6",625.101741500811,2.11535626518445,0.187404780573344,1.26460967121055e-30,8.02250626508307e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CD53",2772.2690329502,1.89858768253702,0.16835931855668,1.42813450166677e-30,9.02820691962771e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV2-11",1192.92916602415,4.38949948711107,0.39085132379592,1.44808824757829e-30,9.1224513993782e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHG1",168156.706027501,4.9537250774411,0.406467608058829,1.51566640708027e-30,9.51501688889279e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CCL19",596.920992101843,3.65617984346333,0.325346709709519,1.57540255605738e-30,9.85580561021365e-29,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TAGAP",418.752733138934,1.92811883036188,0.170993702941502,1.64109733494526e-30,1.02313930399346e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF9",237.836932324123,2.52600572966248,0.224652376514486,1.69107514370143e-30,1.05067486591484e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"FCRL2",39.0476143204734,4.10472283513948,0.365339246067105,1.81137354105058e-30,1.12156279528063e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1D-16",85.0214654362202,5.93703807760719,0.45786971582338,2.00796028661181e-30,1.23904170586831e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"HAPLN3",741.640488137464,1.85462382033412,0.164966667139318,2.41864227090078e-30,1.48738272986007e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CXCL10",3815.71945978748,2.72840005214214,0.244550305976731,4.50368026541433e-30,2.76022166775224e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"NCF1",189.944643567156,2.21539621581465,0.198318825459483,4.59253966182168e-30,2.80517287451811e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"C1QB",7898.96597988142,1.922553278464,0.171401018610358,5.33300661475134e-30,3.23559595955384e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"FCN1",189.370053807143,2.9082739296289,0.261334016072177,6.2590436437136e-30,3.78473274509505e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV26-1",13.040970416504,3.08312161468578,0.276239668798426,6.36148491234586e-30,3.83385490717377e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV29DV5",17.7098337771158,3.44964345927765,0.309306717928793,6.42485749460736e-30,3.85918350506648e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"PLEK",1975.42147822012,2.02355390312719,0.181839886535691,6.94986082310319e-30,4.14697965946223e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CD37",1047.34663244046,1.75248582351631,0.15748017843086,9.90775056922577e-30,5.89250428590795e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAF1",787.855862570121,1.54056761891965,0.138200047536939,1.00827286198044e-29,5.97690929331354e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRDV1",14.0208856151536,3.78643484131865,0.341514308460647,1.07426670769363e-29,6.34730133173232e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV3-7",37.7666907555495,4.27434358778529,0.386711298871696,1.1812262959582e-29,6.95653792538247e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"P2RX1",80.0085985877,2.94525641556572,0.266756365373867,1.56065747023894e-29,9.13161393589646e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1D-39",35.6737605193099,4.24583128143277,0.384443597801147,1.65055029918895e-29,9.62643529333427e-28,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"GPR55",19.1202455405664,2.75056101618253,0.249419403875951,1.79924683225477e-29,1.04264047202456e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"LILRB2",495.769478858062,1.84603948575618,0.167070041712886,1.82209163151952e-29,1.05250532581064e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TAP2",1881.86246967476,1.57609279876431,0.142548411090331,1.88229128271609e-29,1.08381612711806e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-12",348.489446286561,4.55270425553897,0.414436303740922,2.57293168967793e-29,1.47210775156256e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DRA",44164.6805949886,1.82182970676433,0.165651957081508,2.96421511786002e-29,1.68944270966323e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CCL4",432.274052978116,2.14963991942787,0.195309285459925,2.97147556235015e-29,1.68944270966323e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV1-2",13.6458121855065,3.37239863303113,0.307669893778775,4.84327724788415e-29,2.73645164505454e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"ADAMDEC1",909.027910802991,3.27768788584061,0.300516146557017,6.66542430871389e-29,3.74257364911637e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF13B",25.3846238172173,3.8107592497384,0.349972864826694,8.13375524813196e-29,4.55288838657046e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"PPP1R16B",555.812304700817,2.07811153234977,0.190589198179528,9.29872619891853e-29,5.18891881717429e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CD4",4200.32880324531,1.6374718986197,0.14990514944562,9.39448994192302e-29,5.22622701999902e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGHG2",21316.2299377451,3.99754502014253,0.368663881471573,1.14414560484198e-28,6.34544556305001e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV1-36",144.601167624167,4.89772620324701,0.451985505553872,1.2148893720917e-28,6.71718649768133e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CARD11",409.298934608591,1.9495870248166,0.179421029583105,1.2389917825867e-28,6.82956446011206e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"GIMAP1",268.415425298489,1.43014932339374,0.131255120893545,1.24465040620224e-28,6.8399025362117e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"CLIC2",618.566821901305,1.3113014837474,0.119786820920978,1.32832330043854e-28,7.27153850753223e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"MIR155HG",74.6284297883826,2.09617184138496,0.192933405135988,1.33123852101392e-28,7.27153850753223e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV9-49",125.63139585314,5.41884453617093,0.46070917812741,1.33869084392305e-28,7.29022001750867e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGLL5",46.3272928911646,4.1562900509452,0.384997037844401,1.58171842408997e-28,8.5878285608248e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"KIR2DL4",19.7188530049242,3.82660845844267,0.353738321148829,1.58684058199529e-28,8.5898436294835e-27,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV3-20",6034.37074965233,4.27088731749174,0.395128914926094,1.85429457190673e-28,1.0007655480619e-26,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-16",691.05674240296,4.74399683044481,0.439356574172478,2.00891398320662e-28,1.08098704810642e-26,"LumB","High_Q4_vs_Low_Q1","UP",TRUE
