"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"IGFBP3",8764.27182796339,-0.328543843096761,0.271525635107836,0.153310397244217,0.36460279481859,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RNF38",2323.58592541939,0.242015441696363,0.180978792275321,0.153356632890686,0.364664630948139,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ADCY6",3485.60847021231,-0.278197656415058,0.215039635057738,0.153377327453008,0.364665724981281,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FAM24B",49.7936166436608,0.360434870539227,0.312005690073708,0.153434225895892,0.364752884724412,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MIR1244-4",102.998054853301,0.37212142202005,0.330399275922643,0.153654208778428,0.365227664284466,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"POLR3B",911.259369018345,-0.252815273301456,0.192287045208817,0.15371917046845,0.365237559681267,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BCL6B",866.429513492698,0.270355008987024,0.208345218614077,0.153697958773618,0.365237559681267,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MISP",2071.95267716564,-0.411795564654594,0.48298475348062,0.153849761372422,0.365396453756965,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC106",729.241280527696,-0.334553220047811,0.278458869087221,0.153819833970123,0.365396453756965,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MTND1P23",31.8754914335855,-0.964712322730543,0.320591026691781,0.153864484671337,0.365396453756965,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"USP53",2219.21936642831,-0.352550134412956,0.303498788706529,0.154028650774452,0.365731797662343,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SLC44A2",15345.9894714031,-0.235405236538133,0.182311208259839,0.154156576555738,0.365987330086618,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SLC26A1",184.870021633846,-0.344023589948613,0.291448801260522,0.15424034582806,0.366089755368538,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM184A",1354.9385515788,-0.355394192740781,0.306476319503039,0.154225098690976,0.366089755368538,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GALK2",806.83604122488,-0.256211104972663,0.19503548019989,0.154272734408828,0.366118411840386,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NFATC4",1953.21298905372,-0.351849412297725,0.299972394192758,0.15432601719014,0.366196640131759,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PRPF3",3090.42734617461,-0.269950291402569,0.210094377195084,0.154462338977911,0.366430967898252,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF233",115.630085249088,-0.358351168814483,0.31128327117343,0.154465434642272,0.366430967898252,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SKA2",3496.61389456338,0.356287661856581,0.300119156336794,0.154556023381821,0.36654936878368,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZFTA",1130.62238874243,-0.228232735856766,0.169932943343088,0.154537102143133,0.36654936878368,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PRKAB1",1713.11450508999,-0.247607531697187,0.187594514297338,0.154580621707529,0.366559469001721,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DHRS4-AS1",1995.46294393601,-0.314516356956402,0.254178674780688,0.154716852918592,0.366834248559252,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KIAA1958",974.944070832098,-0.304769283712144,0.243710950597436,0.154753001928994,0.366871691760632,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ERI3",3250.3393357767,-0.227439716646834,0.1674283786472,0.154875196759307,0.367113086412762,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TSPAN15",9559.42674699483,-0.280511929003164,0.220103936401278,0.154899821598103,0.367123170021175,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PPIP5K2",2381.71385726412,-0.223569879405651,0.166423467325764,0.155086036770139,0.367340954466163,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"N4BP3",2340.35353893671,-0.343536874362524,0.291279645327555,0.155057628636596,0.367340954466163,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SREK1",3307.0179300058,-0.192416592787119,0.140267387918629,0.155077616136469,0.367340954466163,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BNC1",10.2077377760594,0.41811180599108,0.456474111238495,0.155059942806853,0.367340954466163,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC02925",67.0118863380711,-0.386216008064314,0.36079548780826,0.155093625709302,0.367340954466163,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FAM229B",453.6821723869,-0.319134270843507,0.259559197741265,0.155127142147355,0.367372057264077,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL13AP5",770.617929941,0.355468442227706,0.306956203921791,0.155223437495647,0.367551805353639,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TRIM14",4116.89558730236,0.292929707281472,0.22501244648135,0.155315967428373,0.367722591302435,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PROM1",3431.08277934296,0.410541542720003,0.53634091133397,0.155346687090263,0.3677470109997,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FANCL",678.335416245812,0.224990819337708,0.167300361293012,0.155454395852418,0.367953654065179,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPIA",1280.70881682231,0.217068373815257,0.161376587489654,0.155756942552436,0.368621355046618,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NUTM2A-AS1",855.019951019969,-0.255229164402411,0.196342086804138,0.155949358650903,0.36902827489582,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GCH1",1402.11575499254,0.292111249090378,0.230481351945252,0.155990481425345,0.369077124359666,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM263-DT",34.8671492074283,-0.337554792547329,0.284682953235501,0.156033253195496,0.369129862048994,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EVC",1292.79532843526,-0.278598618141104,0.218754280528241,0.156142966618694,0.369340929833587,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MYRF",129.498014311108,0.388597558881951,0.365027193319948,0.156226651622492,0.369441899427969,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"U2SURP",5592.68712442575,-0.192760162096667,0.14018748848087,0.156206822957512,0.369441899427969,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LRRC73",123.322539611961,-0.402460750480951,0.403821621286223,0.156391040913629,0.369733613976837,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GTF2A1",3305.09940282324,-0.251736576493791,0.194094237558404,0.156470843139225,0.369873758532937,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"OBSL1",4763.74022835085,0.33234687306536,0.271541919800241,0.156552081641698,0.369968740538511,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TUBAP8",12.3337683247032,-0.416203548659756,0.481102343903471,0.156535148539616,0.369968740538511,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BCAT1",1426.35658150292,-1.10798107065709,0.233942613474283,0.156650975517993,0.370153911208244,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RTTN",644.644360876771,-0.249652865699962,0.190867369881837,0.156681147119576,0.370176669295884,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF114",27.9963595402305,0.405133780902448,0.405987990365937,0.156725595035291,0.370184623030932,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF778-DT",139.222725273767,-0.300533155070484,0.241259893138554,0.156711371360031,0.370184623030932,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ATF2",2739.3141307534,-0.176003861587412,0.12876029303746,0.156752408760037,0.370199437907663,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"STRN",3287.08628833881,-0.228829512970954,0.173123407470165,0.157007836498077,0.370705519372245,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MTX1LP",191.96109115881,-0.354386649204236,0.309432392984792,0.156995655588361,0.370705519372245,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DNER",36.8736918529808,-3.20882400447563,0.739695994594685,0.157058823907804,0.370777328329375,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"YIF1B",2433.09378011384,0.290802616586808,0.228675560993384,0.157106702982205,0.370841781420471,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HPGD",851.841728854561,-1.01845090414875,0.849150698906132,0.157157531352456,0.370913178370083,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NCALD",1827.00470010607,0.398119717891397,0.38834391300782,0.157198695788067,0.370961751406645,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ADNP-AS1",56.7515052681918,0.326483886219375,0.270478754500471,0.157232166202137,0.370992157540576,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"POLR3H",1221.0555600724,-0.232173766505639,0.174773498963834,0.157320915192797,0.371152969446864,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"WDCP",619.19308142404,-0.187596343254872,0.138119036573495,0.157407584754887,0.371302545622504,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NAP1L2",116.294898201081,-0.40906232242493,0.437843614030141,0.157425521645853,0.371302545622504,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HOXB5",126.184483766671,-0.276759561353314,0.383391628692558,0.15760686371431,0.371506510427969,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MMAA",640.029684799417,-0.219680434857899,0.163857224103871,0.157615069289327,0.371506510427969,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC02491",640.029684799417,-0.219680434857899,0.163857224103871,0.157615069289327,0.371506510427969,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZSCAN30",638.914023430109,-0.270732680942129,0.212346206533126,0.157564151543676,0.371506510427969,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC02188",17.8377934928396,-0.72480605791463,0.689026063770454,0.157535517376095,0.371506510427969,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NEURL4",642.147793422854,-0.234194232235267,0.176679721571539,0.15771283320148,0.371688332673868,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GINM1",2631.75285001048,-0.196880657470746,0.14590811755746,0.157784531000469,0.371760075524964,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KRT18P11",19.641393988774,-0.375428748606659,0.344866885350944,0.157775748710897,0.371760075524964,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LRAT",71.4392486448381,-0.411035004368067,0.461031873833329,0.158040858315792,0.371926397044555,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CLCC1",1464.96429042489,-0.221070320663436,0.166267958524415,0.157975738931574,0.371926397044555,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MAX",3122.27686569746,0.175437324923638,0.13044957306006,0.157948642450966,0.371926397044555,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"COL5A1",32867.6581128146,-0.318047404011464,0.262333984969868,0.158024129607325,0.371926397044555,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"OSBPL2",4852.57805593054,-0.256462791585402,0.196887213070435,0.1580351974144,0.371926397044555,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105369209",4852.57805593054,-0.256462791585402,0.196887213070435,0.1580351974144,0.371926397044555,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ANKRD6",266.178406296186,-0.255743199980134,0.196084083585076,0.158012815160002,0.371926397044555,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EDARADD",676.153754327771,-0.404384456324138,0.418814380597025,0.157947711784994,0.371926397044555,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BMP2K",710.276731453353,0.287675234517582,0.226800999206027,0.15811081214615,0.371945314775867,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CCL3L1",179.221975512089,0.411895276522802,0.442515760662651,0.158092201084441,0.371945314775867,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CCL3L3",179.221975512089,0.411895276522802,0.442515760662651,0.158092201084441,0.371945314775867,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TSPOAP1",777.40606373263,-0.39769668930098,0.402635240332297,0.158166627117686,0.371982736187219,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CD82",4399.4926039085,0.326180904292535,0.269188192199499,0.158168000632708,0.371982736187219,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DPH3",1762.69427217019,-0.200616055248298,0.149292560406796,0.158241271146322,0.372009002988818,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HNRNPA1L3",148.945210071635,0.236010166150794,0.17941215576957,0.1582617370944,0.372009002988818,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPS4XP16",23.6788701044428,-0.326185122911614,0.272508209229027,0.158247620097488,0.372009002988818,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NNAT",28.019839030984,0.362710635537631,0.322184671131914,0.158335258499199,0.372133284907741,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TRIOBP",4348.23757588838,-0.27900973396312,0.217379517534881,0.158527405587203,0.37252410000958,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"STIM2",1398.86319120334,0.218853317652451,0.165039222509792,0.158542883535317,0.37252410000958,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KLF3",3409.88041888035,-0.278140502166973,0.220037528741099,0.158605013707855,0.372621503981613,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"QKI",3987.99904973472,0.265821516560002,0.20586914685418,0.158691390918776,0.372727257544399,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RASL10B",133.127284114845,0.347160812553118,0.299281297281125,0.15868411452077,0.372727257544399,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"YWHAG",14505.4775348992,-0.202161369969578,0.148827177203198,0.158785442634712,0.372899563091318,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TLE2",1392.04820440519,-0.318436988554422,0.264026337732434,0.159025231092144,0.373181630826813,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PIAS4",2125.80576850096,-0.273092705778639,0.215555683850993,0.158951251652019,0.373181630826813,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"P3H1",2876.12648835572,-0.262788423945289,0.201383097525909,0.159029792739426,0.373181630826813,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"VAMP4",1123.09794581731,-0.249230280300571,0.191716765984424,0.158980162969602,0.373181630826813,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NRK",776.793536463237,0.413139969612509,0.448504207907508,0.159005092248341,0.373181630826813,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC100419515",21.0503831608739,-0.330281745041715,0.276489431619835,0.158936882627344,0.373181630826813,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TRMT61B",467.235641701934,-0.240498386344325,0.182595065139897,0.159119389201438,0.373197505490411,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SERTAD1",1263.78162712065,0.323251544983338,0.267962683755157,0.159062532680314,0.373197505490411,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SMURF1",1719.2960988122,-0.191922927925,0.138730044758682,0.159102114223845,0.373197505490411,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DGKZ",5485.00963819864,0.282419017214169,0.219976721565978,0.159147711592535,0.373215362175754,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SRSF11",6613.19439295055,-0.189361595450909,0.136452118696174,0.159251137300917,0.37340931517527,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SNRPA",3006.058349272,0.277030299713973,0.215314902082922,0.159444066802409,0.37381305735827,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MRE11",1611.82912941099,-0.261276898136189,0.204448836655669,0.159507986171473,0.373914272474282,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ABHD12B",39.2287544826779,0.0339640811783782,0.408802499859251,0.159558219309003,0.373934750115325,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RAD51-AS1",272.009554360811,-0.321894573560995,0.268709747123097,0.159550046929134,0.373934750115325,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GRIP1",670.976160303799,-0.379301313768606,0.3544993828919,0.159617032135049,0.373938518852795,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"POFUT2",1254.84650521204,-0.226391129412541,0.171616131278073,0.159622074438717,0.373938518852795,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NANOS1",1950.09334877126,-0.403742017158582,0.444387225352372,0.15958704387195,0.373938518852795,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CRELD1",111.051183087976,-0.289681535223083,0.231113309594127,0.159674449651801,0.37396399371342,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC441179",39.2404028448707,0.328607926136178,0.27603380776981,0.159655944866589,0.37396399371342,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FGD5-AS1",7761.40080076837,-0.23841563578507,0.179556524117281,0.159803860232629,0.374218447129995,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC90B",1628.95467654087,0.220279438567235,0.165295015839273,0.159834697457976,0.374242031647089,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TRIM25",2782.58892525734,-0.262910324496511,0.207091656419959,0.159939429834697,0.374341534952435,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NRSN2",2606.53934410318,-0.31908041676816,0.264465456259046,0.1599602796953,0.374341534952435,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GAA",9221.82539507948,0.332624661765543,0.275857262241202,0.159945192635439,0.374341534952435,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"C1QTNF1",1391.90865889559,0.29224278247241,0.234366504049932,0.159925549942375,0.374341534952435,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"YKT6",9099.12330945748,-0.283121638504224,0.226390084091998,0.160020145454154,0.374433012383116,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CNTLN",394.008558881012,0.333544444274568,0.279664203190358,0.160081899523211,0.37447332989187,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RCOR1",2787.08444678526,-0.226896873466121,0.176542022476176,0.160103684235203,0.37447332989187,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"OARD1",1450.24144194959,-0.26304065975069,0.206153702805384,0.16012049051974,0.37447332989187,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MARS1",6857.3886296042,-0.18973229270353,0.140879502821313,0.160072506809209,0.37447332989187,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BTBD3",1816.51782276738,-0.2447808479738,0.190725880074434,0.160180729764185,0.374565604231237,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RBPMS-AS1",19.1314036178035,-0.356195047584621,0.316120030713275,0.160208228063789,0.37458130334271,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NUMBL",986.829600836814,0.274999160508835,0.216267532759211,0.160266403408317,0.374641520107343,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF354A",817.255357143145,-0.271959590945876,0.212749370127854,0.160296346773262,0.374641520107343,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MYOZ1",23.5865528440959,0.352694552530531,0.309995863200218,0.160280726969245,0.374641520107343,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZC4H2",298.139616650365,-0.380602561058591,0.361312259787056,0.160415843941483,0.374864125381199,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PTPRA",5245.27251720291,-0.176008080332075,0.13000554648689,0.160438652741158,0.374864125381199,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RELA",5334.47286418408,-0.136229791426389,0.0968091463744473,0.160453993074607,0.374864125381199,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MON1A",629.00407482309,-0.251677519950466,0.193891530887813,0.160676564911634,0.375286813483342,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"C20orf204",162.072602863364,-0.38334075753209,0.367403800159516,0.160656472182287,0.375286813483342,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SAMD8",1670.94058255889,-0.219281758418089,0.165499720862172,0.160700000581478,0.375292913111235,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"C19orf73",73.470393760261,-0.337521769856692,0.289723925611321,0.160752518416502,0.375366919785204,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HCFC2",795.833140765457,-0.224560873247575,0.170847798741718,0.16079703089728,0.375422216715997,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ARHGEF39",334.40487399168,0.280792287115143,0.223045027498433,0.160868849690282,0.375492605765868,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FMN1",824.404250460555,-0.374933617696106,0.350206928510952,0.160850731842814,0.375492605765868,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KAT7",5897.97790817834,-0.390783298071315,0.384398118148305,0.160906269979245,0.375531312816104,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PAF1",4893.38572701845,0.703945017173382,0.202904040241821,0.160928835540322,0.375535345605036,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CLIP3",701.130213400899,0.244014126014899,0.188228169584235,0.160984778658392,0.375617255435207,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ACKR4",102.336592859569,-0.353348515536165,0.313064478966423,0.161032650763273,0.375631689367812,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PRDX2",9960.07269229432,-0.304991162876845,0.249770222136341,0.161012595043345,0.375631689367812,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"AK6",806.73984385717,-0.214230652018074,0.159530792868262,0.161101316292586,0.375694606913171,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RBM24",20.9257031632767,0.189440623928677,0.372844540982423,0.161092402934314,0.375694606913171,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DUSP6",5522.42229881466,-0.363900890036854,0.332459590417616,0.161123000759711,0.375696560964098,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GNAI1",1023.77958522085,-0.371490026125844,0.34434929630663,0.161182025150207,0.375785570149681,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"C9orf72",440.260946729464,0.281908802458436,0.223823512355302,0.161260948737971,0.375920944011864,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GORASP1",2744.10135261268,-0.19601881718363,0.1464929714125,0.161471926059194,0.376364078044334,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CCZ1P-OR7E38P",15.9906190077181,0.293526135805154,0.235983141591547,0.161511897931519,0.376408563884887,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
