"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"SLC15A3",1903.10812437213,1.11020002989685,0.0889324797151379,2.70685207854688e-36,7.49324741805101e-35,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CLEC17A",63.3989189054692,2.61367163753613,0.211768727166436,4.56499129107885e-36,1.26176918549284e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV2-30",362.721900952568,2.82547333897895,0.229295206801769,4.61235201243967e-36,1.27291042006917e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IL4I1",530.748508243834,1.6802315311278,0.135953563048727,4.83469688954574e-36,1.3322357886933e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ITGAL",1921.69269298222,1.47660473855686,0.119638270201147,5.22892090409671e-36,1.43867063106771e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-8",86.1726013096401,3.11709351181577,0.253428443902386,5.79285251738589e-36,1.59140327376405e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV1-58",70.113940557762,2.36466260808933,0.251186858239356,6.12450256631052e-36,1.67995663859177e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PTAFR",1067.30881422403,1.21328531295955,0.0980440839944692,7.73158303864347e-36,2.11756209809523e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV3-27",125.247195460558,4.33807012420418,0.271834135419701,1.07435620827708e-35,2.93803866715045e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TSPAN32",73.4310406490191,1.67303931894086,0.136320460020557,1.12113812717128e-35,3.06133465314893e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IFI16",4489.79124504069,1.02081724175222,0.0823305922186866,1.24102103647391e-35,3.38356324581838e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CHST7",175.782440210053,0.877097495080018,0.0714005349040048,2.24013639079202e-35,6.09837431635071e-34,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ADGRG5",161.19784103773,1.93152858857872,0.158226764947248,2.36128639230322e-35,6.41850272510254e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TFAP2E-AS1",16.809178464296,1.45752025786743,0.119618919932303,2.54847020970077e-35,6.91689305487055e-34,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRGV7",10.2692180773669,1.64265293752144,0.134600355295688,4.48282112986003e-35,1.2148714500427e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV9-49",94.5213145079167,3.84374687174974,0.274948679881627,6.15273221031829e-35,1.66492749121492e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CASP1",1064.2899116386,1.19972280886739,0.0982984757336165,6.32556711033379e-35,1.70913414332956e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV6-57",1012.92415838516,3.17568054390747,0.262624241762537,7.0772003690017e-35,1.90936307115264e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV2D-40",81.2477082066663,4.56564846427031,0.291533592042389,7.13322276323793e-35,1.92160503960718e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ETS1",6569.91300703409,1.15723249591243,0.0942585540355586,7.32256750022273e-35,1.96967244130432e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LY86",494.64347081599,1.04507180277768,0.0856719609601807,8.54645928651745e-35,2.29546195926121e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"WNT10B",33.189912715712,1.93042519849529,0.159497558378684,8.76345841162735e-35,2.35024756124015e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PTGER4",604.191040607625,1.32182947442155,0.108993705277314,8.81261053353766e-35,2.35992296023474e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"MNDA",641.323708522767,1.14399214468018,0.0938621198696028,9.30974289038627e-35,2.48935628783084e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GNG2",989.419443531848,1.09850604156973,0.0904687260328221,9.60680949386002e-35,2.56498971234733e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD209",132.794078029485,1.8259211238087,0.150961826212115,1.0267266426504e-34,2.73728052779869e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGSF6",778.839260363818,1.14652968679398,0.09439810988783,1.13322364303559e-34,3.0167483087241e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-27",398.240923670015,3.34152537738058,0.234656831154143,1.75386120903411e-34,4.66206788834413e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"SEMA4D",2225.78120796214,0.771256000262756,0.0637878156746914,2.3639857728145e-34,6.26543013414523e-33,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"IGHV3-73",174.562433664271,2.70992840642555,0.226127203085584,2.83304909573909e-34,7.49761042947139e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD86",716.15729027964,1.14029709908835,0.0943852842159606,2.91539847679655e-34,7.70424994256236e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CCR8",46.6854406975195,2.26525847446815,0.189017226791696,3.22375874519545e-34,8.50666982339658e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CASP10",600.041494821373,1.0613295593552,0.0880553604668466,3.43315736449256e-34,9.04599376229579e-33,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLC7",117.741187128472,4.67393868521172,0.24670055059194,4.05675032454011e-34,1.06735111672922e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ANXA2R",151.663452272213,1.42953288665145,0.119212159044501,4.86237092070676e-34,1.27559495273018e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-11",711.074428114053,2.85897793355981,0.239470763602809,5.03750967906728e-34,1.31962281854115e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV4-61",103.530431165198,2.99203993836556,0.251075464828593,5.89811467566714e-34,1.54282712726255e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TYROBP",2852.68237381929,1.17375429140241,0.0976637387296065,7.41833140336055e-34,1.9376767510746e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"RASGEF1B",645.378227049455,1.06346738175411,0.088536245201029,7.74151651947707e-34,2.01917097774627e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV3-21",1750.42092413482,3.85649745743313,0.235126678682187,7.90460637412293e-34,2.05873362837727e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-A",44959.4101431748,1.25310840663899,0.103797844266234,9.06991765447329e-34,2.35883204244364e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV3-11",1804.08755604186,2.64535374451433,0.22279235806408,1.20379576449316e-33,3.12623161918519e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"SIGLEC10",341.901074887943,1.16732615975371,0.0977846686701425,1.2306690553095e-33,3.19142899127603e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LCP1",9195.78452962631,1.27747366640968,0.10612243166976,1.29607898376162e-33,3.35623092939936e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IL33",834.391321969549,2.08116661251995,0.175411504642694,1.32579889675244e-33,3.42827282055656e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GTSF1",27.4767101581384,0.808403516192349,0.136748932643277,1.38852454510798e-33,3.585333263899e-32,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CARMIL2",295.925581731702,2.04050470836827,0.172025987031043,1.56620330937235e-33,4.03834336155166e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CLEC9A",39.2777024335769,1.90438423383735,0.160609643662049,1.64992619837379e-33,4.24209657470776e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"STAT1",19578.2402009139,1.19084071056675,0.0987746962968006,1.89043238006082e-33,4.84664971984627e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"MILR1",248.865036015225,0.974105623474951,0.0815067670823052,1.91121476910124e-33,4.89298090319267e-32,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NLRP3",271.202601376353,1.20283916411568,0.101166240496661,2.21831681465994e-33,5.67116149968799e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GLIPR2",1623.01500187536,1.04854925153111,0.0878440168678199,2.66831562246116e-33,6.81194182033966e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV4-69",503.243477624201,3.53448479809239,0.249470741353304,2.99132674831715e-33,7.62577068931868e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"KBTBD8",125.254242068302,1.41814474728815,0.119762622113654,3.03955859764275e-33,7.73779874878053e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GRAP",44.3405877355697,1.13026947216918,0.0952792515091299,3.10740516366724e-33,7.88826382546133e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GRAPL",44.3405877355697,1.13026947216918,0.0952792515091299,3.10740516366724e-33,7.88826382546133e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-71",12.239621284674,2.83123832793505,0.240024617736188,3.16293836220084e-33,8.01795990159591e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-33",22.1943701346601,3.04346737407638,0.258653734407472,3.94315870658945e-33,9.98177720830758e-32,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"COL4A4",152.662198112478,1.78878109565438,0.152023893482137,5.35738144072723e-33,1.35427699753061e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CRHBP",32.3890023399326,1.55906293759822,0.132358941399552,5.41545375160181e-33,1.36704230437288e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LINC01943",35.537424524078,1.44976445118749,0.123284766388776,5.53547667661542e-33,1.39538852704234e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLC6",14.2032006529456,3.761453630724,0.251212916539639,6.47558690844644e-33,1.63009578954742e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"MLKL",566.047553960586,0.903301050493748,0.0762208563921191,7.08261844993566e-33,1.7804203398731e-31,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SELE",584.17675827008,1.98824563953805,0.169378788797044,7.60360475710859e-33,1.90872687428446e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-9",704.196440788315,1.28478352281749,0.233852251116003,1.05876831302038e-32,2.65412628912568e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHJ3P",11.4629954243366,3.17724283069028,0.272947173635891,1.35412686136775e-32,3.38982464921312e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGKJ1",36.3867898391425,2.70101385488394,0.231701878057875,1.5218556822276e-32,3.80442842223351e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PSMB10",785.906501942837,0.948777504706617,0.0808999630555302,1.69468925970062e-32,4.23062883102856e-31,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TNFRSF4",256.020077713277,1.47800548987756,0.126452365235817,1.73985052248305e-32,4.33737045307963e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV4-30-2",307.427724545458,3.51873310573479,0.238855639025228,1.96331822000884e-32,4.88771455902615e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CLEC2B",697.315001913001,1.03685633927269,0.0883262545667676,2.09315178825647e-32,5.20375986587342e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"STAMBPL1",295.12810861095,0.949063193750033,0.0810227844743048,2.35237389833723e-32,5.8401645792419e-31,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"VWF",12281.2171552457,1.06323950255059,0.0908110006932308,3.82255049146399e-32,9.46408968730227e-31,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV1-36",112.925947847612,3.46347010685557,0.27083465753998,4.74657940268445e-32,1.17357550190482e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PIWIL4",99.9354244488522,0.98538657317272,0.0845465311448642,4.91568946846157e-32,1.21372474988048e-30,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"IGHV1-24",542.844225513111,2.38822977089101,0.269313861469474,4.94038217576789e-32,1.21815516243763e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"AVPR2",81.74526922367,1.81236998317991,0.156713761651703,5.45568682850648e-32,1.34337914826349e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-33",592.088507408551,2.85762498362797,0.247706701403099,5.54979732330085e-32,1.36469062518061e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"APOBEC3C",1709.01907904532,1.13718832436951,0.0979736147044363,5.73586856838372e-32,1.40852641892187e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-13",177.589818666563,3.94627489494746,0.265706834816128,6.55976604847838e-32,1.60865784523079e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRIM22",3413.81761227958,1.14427668784721,0.0987392111814487,7.17707642570822e-32,1.75765335695533e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ETV7",317.557471334842,1.38294880539591,0.11949252323272,8.12360477368007e-32,1.98676073929745e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV2-23",1644.04996239896,2.56047893588249,0.223011093619389,1.11564748030163e-31,2.7248066809153e-30,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
